frequency_hz,4_Hz_and_below,8_Hz,16_Hz,31.25_Hz,62.5_Hz,125_Hz,250_Hz,500_Hz,1000_Hz,2000_Hz,4000_Hz,8000_Hz,16000_Hz,above22627_Hz,amplitude_sum,amplitude_sum_db,power_sum,power_sum_db
29.583333333333332,0.0,0.0,0.1282514507736695,0.9917416827856178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1199931335592872,0.9843072022169707,1.0,0.0
29.683333333333334,0.0,0.0,0.12039456357210937,0.9927261198650317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113120683437141,0.9308450532614285,1.0,0.0
29.8,0.0,0.0,0.11125212661219487,0.9937922138577381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105044340469933,0.867594093183981,1.0,0.0
29.9,0.0,0.0,0.1034367030795094,0.9946360381848435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098072741264353,0.8126222136352502,1.0,0.0
30.0,0.0,0.0,0.09564101428733311,0.9954158911661447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910569054534778,0.7569480471460605,0.9999999999999999,-4.821637332766436e-16
30.116666666666667,0.0,0.0,0.08657147425367091,0.9962456423219858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0828171165756566,0.6911022448065213,1.0,0.0
30.216666666666665,0.0,0.0,0.07881978846188362,0.996888880942517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0757086694044007,0.6338933745354784,1.0,0.0
30.333333333333332,0.0,0.0,0.06980255092826619,0.9975608271598814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0673633780881475,0.5662459561027092,1.0,0.0
30.433333333333334,0.0,0.0,0.062096503900718567,0.9980701499410289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0601666538417476,0.5074827987838882,0.9999999999999999,-4.821637332766436e-16
30.55,0.0,0.0,0.0531334305885983,0.9985874215880584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517208521766566,0.4380096928061003,1.0,0.0
30.65,0.0,0.0,0.04547457876312689,0.9989654962441477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444400750072746,0.37767054568026065,1.0,0.0
30.766666666666666,0.0,0.0,0.03656744045975234,0.9993311874940272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358986279537794,0.30634515694180575,1.0,0.0
30.866666666666667,0.0,0.0,0.028957263690885866,0.999580650512772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028537914203658,0.24440610779901195,1.0,0.0
30.983333333333334,0.0,0.0,0.02010774339659792,0.9997978188891475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199055622857454,0.17119920627850288,1.0000000000000002,9.64327466553287e-16
31.083333333333332,0.0,0.0,0.012547647608908712,0.999921275170942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0124689227798507,0.10763403284803395,1.0,0.0
31.2,0.0,0.0,0.003757343581826481,0.9999929411596904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003750284741517,0.032513629727813936,0.9999999999999999,-4.821637332766436e-16
31.316666666666666,0.0,0.0,0.0,0.9999883386250811,0.004829349216020554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0048176878411017,0.04174542722897781,1.0,0.0
31.416666666666668,0.0,0.0,0.0,0.9999273492792774,0.012053885818194084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0119812350974715,0.10344919139619771,1.0000000000000002,9.64327466553287e-16
31.53333333333333,0.0,0.0,0.0,0.9997908219138214,0.020452687277846035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202435091916675,0.1740768092892356,0.9999999999999999,-4.821637332766436e-16
31.65,0.0,0.0,0.0,0.9995846452688456,0.028819037852713777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0284036831215593,0.2432724670886699,1.0,0.0
31.766666666666666,0.0,0.0,0.0,0.9993096038752555,0.03715259886845034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0364622027437058,0.31106938109839133,0.9999999999999999,-4.821637332766436e-16
31.866666666666667,0.0,0.0,0.0,0.9990196337979933,0.04426930410706109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0432889379050545,0.3680920507897861,1.0,0.0
31.983333333333334,0.0,0.0,0.0,0.9986187621594704,0.0525411064128548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0511598685723251,0.4333754387150365,1.0,0.0
32.1,0.0,0.0,0.0,0.9981512350231873,0.060779207149205886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058930442172393,0.49734867197340693,1.0,0.0
32.21666666666667,0.0,0.0,0.0,0.9976178143440473,0.06898330597619985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666011203202472,0.5600407102944753,1.0,0.0
32.333333333333336,0.0,0.0,0.0,0.997019256235445,0.07715311202874577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741723682641908,0.6214795300554453,1.0,0.0
32.45,0.0,0.0,0.0,0.9963563109768414,0.08528834373242207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816446547092635,0.6816921683547172,1.0,0.0
32.56666666666666,0.0,0.0,0.0,0.9956297230226895,0.09338872862269122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890184516453807,0.7407047646266667,1.0,0.0
32.666666666666664,0.0,0.0,0.0,0.9949568390163355,0.10030398045253211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0952608194688676,0.7903510404722837,1.0,0.0
32.78333333333333,0.0,0.0,0.0,0.9941140127416139,0.10833895730883815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1024529700504522,0.8472014361177554,1.0,0.0
32.9,0.0,0.0,0.0,0.993209638783317,0.11633835750909043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1095479962924075,0.9029218695146066,1.0,0.0
33.016666666666666,0.0,0.0,0.0,0.9922444392345388,0.1243019420931776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1165463813277163,0.9575353674292341,1.0,0.0
33.13333333333333,0.0,0.0,0.0,0.9912191304241257,0.13222948037877197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234486108028976,1.011064231050203,0.9999999999999999,-4.821637332766436e-16
33.266666666666666,0.0,0.0,0.0,0.9899746570179155,0.14124510066639678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1312197576843124,1.070939636594276,1.0,0.0
33.38333333333333,0.0,0.0,0.0,0.9888229280655724,0.14909465762336344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379175856889359,1.1222161835953823,1.0,0.0
33.5,0.0,0.0,0.0,0.9876133038261463,0.15690749537738446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144520799203531,1.1724737890053532,0.9999999999999999,-4.821637332766436e-16
33.61666666666667,0.0,0.0,0.0,0.9863464769267675,0.16468341584432186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1510298927710894,1.2217320520389945,1.0,0.0
33.733333333333334,0.0,0.0,0.0,0.9850231343215123,0.17242222841450522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1574453627360175,1.2700099856390996,1.0,0.0
33.85,0.0,0.0,0.0,0.9836439573118494,0.1801237498051951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1637677071170445,1.3173260395253603,0.9999999999999999,-4.821637332766436e-16
33.96666666666667,0.0,0.0,0.0,0.9822096215678693,0.1877878039157575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1699974254836267,1.3636981221115296,0.9999999999999999,-4.821637332766436e-16
34.1,0.0,0.0,0.0,0.9805036987072265,0.1965006280433941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1770043267506207,1.4155611868681044,1.0,0.0
34.21666666666667,0.0,0.0,0.0,0.978953414836716,0.2040838346845053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830372495212214,1.459968383798436,1.0,0.0
34.333333333333336,0.0,0.0,0.0,0.9773500593546085,0.2116290657720322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889791251266406,1.5034845957902434,0.9999999999999999,-4.821637332766436e-16
34.46666666666667,0.0,0.0,0.0,0.9754535043213131,0.2202054969960335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1956590013173465,1.5521467542153042,1.0,0.0
34.583333333333336,0.0,0.0,0.0,0.9737386143589644,0.22766886239950343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014074767584677,1.5938066075761725,1.0,0.0
34.7,0.0,0.0,0.0,0.9719726852319781,0.2350938092824608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207066494514439,1.6346239007914956,1.0,0.0
34.833333333333336,0.0,0.0,0.0,0.9698927983531194,0.24353225598009653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213425054333216,1.6802591569163123,0.9999999999999999,-4.821637332766436e-16
34.95,0.0,0.0,0.0,0.9680196320588669,0.25087445455569224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188940866145592,1.719319401994647,1.0,0.0
35.083333333333336,0.0,0.0,0.0,0.9658188324900209,0.2592180217647163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2250368542547372,1.7629830859899114,0.9999999999999999,-4.821637332766436e-16
35.2,0.0,0.0,0.0,0.9638412932029305,0.2664769436872587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2303182368901893,1.8003492312130227,1.0,0.0
35.333333333333336,0.0,0.0,0.0,0.9615228240927257,0.2747250602852771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236247884378003,1.8421112277367437,0.9999999999999999,-4.821637332766436e-16
35.45,0.0,0.0,0.0,0.9594437232923816,0.28190023383256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413439571249416,1.8778426885435864,1.0,0.0
35.583333333333336,0.0,0.0,0.0,0.9570107679058665,0.2900523920125875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2470631599184538,1.9177689943411411,0.9999999999999999,-4.821637332766436e-16
35.7,0.0,0.0,0.0,0.9548328649747789,0.2971433996642962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251976264639075,1.9519219092136566,1.0,0.0
35.833333333333336,0.0,0.0,0.0,0.9522885473864175,0.30519915222140886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574876996078264,1.9900749120372627,0.9999999999999999,-4.821637332766436e-16
35.95,0.0,0.0,0.0,0.9500145502244514,0.3122056283314465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2622201785558977,2.02270237536221,0.9999999999999999,-4.821637332766436e-16
36.083333333333336,0.0,0.0,0.0,0.9473619360289157,0.3201645860546489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2675265220835645,2.0591411080212034,1.0000000000000002,9.64327466553287e-16
36.21666666666667,0.0,0.0,0.0,0.9446527971594647,0.32807177997931974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2727245771387845,2.094688613993257,1.0,0.0
36.35,0.0,0.0,0.0,0.9418879804915083,0.33592712335509306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2778151038466015,2.129360344234638,0.9999999999999999,-4.821637332766436e-16
36.46666666666667,0.0,0.0,0.0,0.9394237519071686,0.34275795301153633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282181704918705,2.158991515381997,1.0000000000000002,9.64327466553287e-16
36.6,0.0,0.0,0.0,0.9365567920132225,0.3505158703024751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2870726623156976,2.192061318071487,1.0,0.0
36.733333333333334,0.0,0.0,0.0,0.9336365413092614,0.35822173123929796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2918582725485594,2.2242974120927466,1.0,0.0
36.86666666666667,0.0,0.0,0.0,0.9306638136262924,0.36587547882656174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296539292452854,2.2557136575393706,1.0,0.0
37.0,0.0,0.0,0.0,0.9276394144177995,0.3734770633099201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3011164777277195,2.2863235387658993,1.0,0.0
37.11666666666667,0.0,0.0,0.0,0.9249513051716541,0.38008562595980067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305036931131455,2.312456038231684,1.0,0.0
37.25,0.0,0.0,0.0,0.9218321638999443,0.3875892950012245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094214589011688,2.3415890779239352,1.0,0.0
37.38333333333333,0.0,0.0,0.0,0.9186636206803417,0.3950406966864114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313704317366753,2.369952543649114,1.0,0.0
37.516666666666666,0.0,0.0,0.0,0.9154464490933768,0.4024398077257362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317886256819113,2.3975585819814125,1.0,0.0
37.65,0.0,0.0,0.0,0.9121814146476005,0.409786611264329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3219680259119295,2.424419022236875,1.0,0.0
37.78333333333333,0.0,0.0,0.0,0.9088692748428009,0.41708109672666926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32595037156947,2.4505453870029106,1.0,0.0
37.916666666666664,0.0,0.0,0.0,0.9055107792333329,0.42432325966442414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329834038897757,2.4759489022257726,1.0,0.0
38.05,0.0,0.0,0.0,0.9021066694915354,0.43151310160745954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333619771098995,2.5006405068780797,1.0,0.0
38.2,0.0,0.0,0.0,0.8982234363212623,0.4395391432434922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3377625795647545,2.5275808705168923,1.0,0.0
38.333333333333336,0.0,0.0,0.0,0.8947248235187593,0.4466178345961176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3413426581148769,2.5507947295725137,1.0,0.0
38.46666666666667,0.0,0.0,0.0,0.8911828642070178,0.453644246677698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3448271108847156,2.573329112568674,1.0,0.0
38.6,0.0,0.0,0.0,0.8875982682162571,0.46061840416933114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3482166723855882,2.5951938686098286,1.0,0.0
38.733333333333334,0.0,0.0,0.0,0.8839717378200918,0.4675403370141735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515120748342653,2.6163986035134608,1.0,0.0
38.88333333333333,0.0,0.0,0.0,0.8798426311989563,0.47526513055861486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355107761757571,2.6394766566185366,0.9999999999999999,-4.821637332766436e-16
39.016666666666666,0.0,0.0,0.0,0.8761292878307992,0.4820762087109222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3582054965417214,2.659309673739682,1.0,0.0
39.15,0.0,0.0,0.0,0.8723761566552416,0.4888351882786562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3612113449338978,2.678511200800697,0.9999999999999999,-4.821637332766436e-16
39.3,0.0,0.0,0.0,0.8681071613720044,0.4963768290065932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3644839903785977,2.699368888340781,0.9999999999999999,-4.821637332766436e-16
39.43333333333333,0.0,0.0,0.0,0.8642717025949901,0.5030252718239483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672969744189385,2.7172570557148923,1.0,0.0
39.56666666666666,0.0,0.0,0.0,0.860398531360857,0.5096217884196872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370020319780544,2.7345401709109107,1.0,0.0
39.71666666666667,0.0,0.0,0.0,0.8559969438284049,0.5169808818094057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729778256378107,2.753270463877058,1.0,0.0
39.85,0.0,0.0,0.0,0.8520457810009173,0.5234672741237382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3755130551246555,2.7692943335063,1.0,0.0
40.0,0.0,0.0,0.0,0.8475580737991123,0.530702658310601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3782607321097133,2.786627657749603,1.0,0.0
40.13333333333333,0.0,0.0,0.0,0.8435317846176708,0.53707925703729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3806110416549608,2.801426848098396,0.9999999999999999,-4.821637332766436e-16
40.28333333333333,0.0,0.0,0.0,0.8389611438835639,0.5441913257794376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3831524696630015,2.817401130508927,1.0,0.0
40.416666666666664,0.0,0.0,0.0,0.8348625276609203,0.5504584997142101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3853210273751304,2.831008525944588,1.0,0.0
40.56666666666666,0.0,0.0,0.0,0.8302120660705997,0.5574476884433068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3876597545139067,2.845659857659692,0.9999999999999999,-4.821637332766436e-16
40.71666666666667,0.0,0.0,0.0,0.8255205818771495,0.5643720128578423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3898925947349918,2.8596248206766917,1.0,0.0
40.85,0.0,0.0,0.0,0.8213166156187243,0.5704726259064539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3917892415251782,2.8714695018621006,1.0,0.0
41.0,0.0,0.0,0.0,0.8165499322308906,0.5772748116570894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39382474388798,2.884163401390662,1.0,0.0
41.15,0.0,0.0,0.0,0.811744629339441,0.5840125484427313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3957571777821722,2.896197398379476,1.0,0.0
41.3,0.0,0.0,0.0,0.80690151877955,0.5906859901768922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397587508956442,2.907580209051975,1.0,0.0
41.43333333333333,0.0,0.0,0.0,0.8025654401910296,0.5965640906147293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991295308057587,2.9171584629614684,1.0,0.0
41.583333333333336,0.0,0.0,0.0,0.7976530944633612,0.6031165234786925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007696179420537,2.927334270542516,1.0,0.0
41.733333333333334,0.0,0.0,0.0,0.7927052299272637,0.6096051332181874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402310363145451,2.936882870108099,1.0,0.0
41.88333333333333,0.0,0.0,0.0,0.7877226196775303,0.6160300921613886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037527118389188,2.945812165237702,1.0,0.0
42.03333333333333,0.0,0.0,0.0,0.7827060271035983,0.6223915770121744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4050976041157726,2.954129864987076,1.0000000000000002,9.64327466553287e-16
42.18333333333333,0.0,0.0,0.0,0.7776562059930795,0.6286897687098535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406345974702933,2.9618434893626855,1.0,0.0
42.333333333333336,0.0,0.0,0.0,0.7725739006345779,0.6349248522922011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407498752926779,2.9689603745918927,1.0,0.0
42.483333333333334,0.0,0.0,0.0,0.7674598459197696,0.6410970167617407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4085568626815101,2.975487678197781,1.0,0.0
42.63333333333333,0.0,0.0,0.0,0.7623147674447361,0.6472064549552003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4095212223999365,2.9814323838870638,0.9999999999999999,-4.821637332766436e-16
42.78333333333333,0.0,0.0,0.0,0.7571393816105544,0.6532533634160541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4103927450266085,2.9868013062590326,1.0,0.0
42.93333333333333,0.0,0.0,0.0,0.7519343957231116,0.6592379422701026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4111723379932142,2.9916010953431913,1.0,0.0
43.083333333333336,0.0,0.0,0.0,0.7467005080921645,0.6651603951039955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41186090319616,2.99583824097275,1.0,0.0
43.233333333333334,0.0,0.0,0.0,0.7414384081296143,0.6710209288466519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4124593369762661,2.999519077000865,0.9999999999999998,-9.643274665532871e-16
43.4,0.0,0.0,0.0,0.7355593693745959,0.6774602675620518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4130196369366477,3.0029639468645675,1.0,0.0
43.55,0.0,0.0,0.0,0.730239934557203,0.6831907771463924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4134307117035956,3.005490472820062,0.9999999999999998,-9.643274665532871e-16
43.7,0.0,0.0,0.0,0.7248943764006001,0.688860031546892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4137544079474922,3.007479440463875,1.0,0.0
43.85,0.0,0.0,0.0,0.7195233487523056,0.6944682502463796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413991598998685,3.0089365835690685,1.0,0.0
44.016666666666666,0.0,0.0,0.0,0.7135264533807183,0.700628289698563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141547430792811,3.0099386897611344,0.9999999999999998,-9.643274665532871e-16
44.166666666666664,0.0,0.0,0.0,0.7081037662878771,0.7061083884000554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142121546879325,3.010291310842333,1.0,0.0
44.333333333333336,0.0,0.0,0.0,0.7020510369958813,0.7121266330176169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141776700134983,3.010079508301015,1.0,0.0
44.483333333333334,0.0,0.0,0.0,0.6965794894203552,0.7174796268319242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4140591162522793,3.0093513197054,1.0,0.0
44.65,0.0,0.0,0.0,0.6904739937385497,0.7233572174041932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413831211142743,3.00795129466589,1.0,0.0
44.8,0.0,0.0,0.0,0.6849563087168143,0.7285841441789933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4135404528958078,3.0061648340563707,1.0,0.0
44.96666666666667,0.0,0.0,0.0,0.6788010308120601,0.7343222457262782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4131232765383384,3.003601000382654,1.0,0.0
45.11666666666667,0.0,0.0,0.0,0.6732398572428833,0.7394241642113017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412664021454185,3.0007776887946713,1.0,0.0
45.28333333333333,0.0,0.0,0.0,0.6670376998856691,0.7450239639979617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4120616638836307,2.9970732501747017,1.0,0.0
45.45,0.0,0.0,0.0,0.6608120081099244,0.7505514572217745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113634653316989,2.992777421233887,0.9999999999999999,-4.821637332766436e-16
45.6,0.0,0.0,0.0,0.6551894007775647,0.7554646577496101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4106540585271747,2.988410453778661,1.0,0.0
45.766666666666666,0.0,0.0,0.0,0.6489211075246625,0.7608556999911122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4097768075157746,2.9830072327266173,1.0,0.0
45.93333333333333,0.0,0.0,0.0,0.6426314839808197,0.7661754210339884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4088069050148082,2.9770294316216557,1.0,0.0
46.083333333333336,0.0,0.0,0.0,0.6369531959820246,0.7709024751084177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4078556710904424,2.9711626918344836,1.0,0.0
46.25,0.0,0.0,0.0,0.6306250704880434,0.7760876371080462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4067127075960895,2.9641082138596864,1.0,0.0
46.416666666666664,0.0,0.0,0.0,0.6242777266323103,0.7812024833746974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4054802100070076,2.9564946972646036,1.0,0.0
46.583333333333336,0.0,0.0,0.0,0.617911871900698,0.7862473647422772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4041592366429752,2.9483272224564647,1.0,0.0
46.75,0.0,0.0,0.0,0.6115282033514948,0.7912226339695376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4027508373210325,2.9396107322369742,1.0000000000000002,9.64327466553287e-16
46.916666666666664,0.0,0.0,0.0,0.6051274077487654,0.7961286456291217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401256053377887,2.9303500348857083,1.0,0.0
47.083333333333336,0.0,0.0,0.0,0.5987101616942283,0.8009657559996377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399675917693866,2.9205498071312608,1.0000000000000002,9.64327466553287e-16
47.25,0.0,0.0,0.0,0.5922771317576531,0.8057343229606938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3980114547183469,2.910214597014273,1.0,0.0
47.416666666666664,0.0,0.0,0.0,0.5858289746057941,0.8104347058908101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962636804966042,2.8993488266463197,1.0,0.0
47.583333333333336,0.0,0.0,0.0,0.5793663371298532,0.8150672655681477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3944336026980009,2.8879567948683773,1.0,0.0
47.75,0.0,0.0,0.0,0.5728898565715018,0.8196323640739694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3925222206454713,2.876042679812516,1.0,0.0
47.916666666666664,0.0,0.0,0.0,0.5664001606474441,0.8241303646987832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3905305253462275,2.863610541370168,1.0,0.0
